8.518320767848624797e+00,1.387494064899887081e-02,3.468756686129748346e+01,4.720449030769351850e+01,1.667208762289624957e+01,2.239530518521936839e-02
7.760107325777017451e+00,1.276254113215193747e-02,3.485871767454308667e+01,4.723742187162390849e+01,1.655437023613082204e+01,2.250569244122614665e-02
7.065836496657366794e+00,1.172790073653556808e-02,3.501444247802371734e+01,4.726161563699142931e+01,1.644149320529941960e+01,2.260612712165106439e-02
6.430742307505166622e+00,1.076722569575730253e-02,3.515561037620081919e+01,4.727798686338225309e+01,1.633360679406047211e+01,2.269717019495827090e-02
5.850307596452951842e+00,9.876664345288083124e-03,3.528308324980255861e+01,4.728736773924021008e+01,1.623078455334470860e+01,2.277937792448249052e-02
5.320270304859636035e+00,9.052353670579080941e-03,3.539770844394022475e+01,4.729051208642678716e+01,1.613303446192080770e+01,2.285329715592278321e-02
4.836623920116067232e+00,8.290457385095610990e-03,3.550031290947547546e+01,4.728810044874234819e+01,1.604030917175369098e+01,2.291946154219923898e-02
4.395615914808109537e+00,7.587199058701277546e-03,3.559169825852310964e+01,4.728074532306261091e+01,1.595251559134549346e+01,2.297838835788150805e-02
3.993742805264329565e+00,6.938889134180959047e-03,3.567263691999114883e+01,4.726899646047676384e+01,1.586952357081223575e+01,2.303057602302942611e-02
3.627743258921316993e+00,6.341946880018405584e-03,3.574386919239381655e+01,4.725334607888409977e+01,1.579117370862907954e+01,2.307650220560100371e-02
3.294589446948648526e+00,5.792917729716256896e-03,3.580610112540070133e+01,4.723423392981967339e+01,1.571728428314116499e+01,2.311662245819900291e-02
2.991477081968984209e+00,5.288486384090791519e-03,3.586000314352973106e+01,4.721205214769849334e+01,1.564765731324940035e+01,2.315136933327545388e-02
2.715814705741090851e+00,4.825486375486392338e-03,3.590620927405288398e+01,4.718714982028481586e+01,1.558208380848620500e+01,2.318115188781292441e-02
2.465212295318652824e+00,4.400906375540453337e-03,3.594531693376301007e+01,4.715983727892609068e+01,1.552034824693975068e+01,2.320635554823641949e-02
2.237469613681759562e+00,4.011893779020243161e-03,3.597788716097586814e+01,4.713039007347160947e+01,1.546223234596175011e+01,2.322734226226283449e-02
2.030564483502993678e+00,3.655755947406800696e-03,3.600444522020264060e+01,4.709905263086983496e+01,1.540751818852491972e+01,2.324445089089333810e-02
1.842641158392782197e+00,3.329959493746551848e-03,3.602548150756776124e+01,4.706604160139519877e+01,1.535599077249041677e+01,2.325799779416896917e-02
1.671998933234307039e+00,3.032127970810691298e-03,3.604145269078350111e+01,4.703154890293247092e+01,1.530744005147322007e+01,2.326827756801289060e-02
1.517081107492882275e+00,2.760038236020554044e-03,3.605278302854409134e+01,4.699574447270576627e+01,1.526166252522498645e+01,2.327556389660861980e-02
1.376464371179107360e+00,2.511615779934135533e-03,3.605986582135059137e+01,4.695877874737190183e+01,1.521846244269432802e+01,2.328011048937992516e-02
1.248848680859703686e+00,2.284929264340566576e-03,3.606306494859951783e+01,4.692078488741188380e+01,1.517765267345492397e+01,2.328215207345485024e-02
1.133047659480716174e+00,2.078184470783355289e-03,3.606271645751819932e+01,4.688188076568096108e+01,1.513905529765603042e+01,2.328190541943079075e-02
1.027979544040003912e+00,1.889717858949798183e-03,3.605913017057557113e+01,4.684217073902865280e+01,1.510250196278073176e+01,2.327957037893147937e-02
9.326586763223471133e-01,1.717989762759567808e-03,3.605259130783100119e+01,4.680174722651487684e+01,1.506783403385159303e+01,2.327533093168793199e-02
8.461875682479800265e-01,1.561577669370937341e-03,3.604336205274591975e+01,4.676069210479621319e+01,1.503490261057119604e+01,2.326935619605759870e-02
7.677494930742293500e-01,1.419169265789665740e-03,3.603168311312095540e+01,4.671907794755480836e+01,1.500356839279590382e+01,2.326180143631233904e-02
6.966016137284574139e-01,1.289555646590980148e-03,3.601777521532936532e+01,4.667696911799483672e+01,1.497370145779053452e+01,2.325280902682879888e-02
6.320686125359904484e-01,1.171624642295635531e-03,3.600184054193528027e+01,4.663442273415136441e+01,1.494518096012882857e+01,2.324250937969817715e-02
5.735368183556007748e-01,1.064354303842759107e-03,3.598406410841602820e+01,4.659148952029951118e+01,1.491789477129547237e+01,2.323102183300228968e-02
5.204487881018369233e-01,9.668066760592286318e-04,3.596461506203299052e+01,4.654821455773954142e+01,1.489173908718984052e+01,2.321845548882946197e-02
4.722983152805812490e-01,8.781217738777025248e-04,3.594364791527985403e+01,4.650463794408880602e+01,1.486661800172238834e+01,2.320491000905026621e-02
4.286258636220780516e-01,7.975118520803005113e-04,3.592130370468308342e+01,4.646079537368567003e+01,1.484244306722874640e+01,2.319047636291133446e-02
3.890143684654586709e-01,7.242559893012950022e-04,3.589771107453270105e+01,4.641671864891962684e+01,1.481913285188740481e+01,2.317523752618054489e-02
3.530853870234788583e-01,6.576949590529290951e-04,3.587298729141301834e+01,4.637243613051995794e+01,1.479661249700644987e+01,2.315926913563337575e-02
3.204956318732750664e-01,5.972263912066118818e-04,3.584723918661538988e+01,4.632797312827609204e+01,1.477481327822121848e+01,2.314264009699950123e-02
2.909336903423826448e-01,5.423002846317512282e-04,3.582056403450603455e+01,4.628335225769221495e+01,1.475367218899928723e+01,2.312541315159001229e-02
2.641171336827778937e-01,4.924147848564607933e-04,3.579305036056209843e+01,4.623859374168630154e+01,1.473313153109663709e+01,2.310764539753942109e-02
2.397898779404220027e-01,4.471121703869830035e-04,3.576477869880199023e+01,4.619371567508508747e+01,1.471313851235362868e+01,2.308938877839290457e-02
2.177197152755649678e-01,4.059752508631856815e-04,3.573582227907410669e+01,4.614873426635742248e+01,1.469364488346872122e+01,2.307069052644915644e-02
1.976961317521195582e-01,3.686239131997393493e-04,3.570624767028474622e+01,4.610366404332174284e+01,1.467460657752924114e+01,2.305159357766961223e-02
1.795282749713409121e-01,3.347120411000912427e-04,3.567611536136279682e+01,4.605851804234024627e+01,1.465598338783360077e+01,2.303213694642736176e-02
1.630431299262709577e-01,3.039246504023010399e-04,3.564548029736045009e+01,4.601330797554190610e+01,1.463773866323220574e+01,2.301235607131240854e-02
1.480838614118145935e-01,2.759751279899057014e-04,3.561439237890152043e+01,4.596804436700118401e+01,1.461983900468588971e+01,2.299228313728386361e-02
1.345083068869000753e-01,2.506027235190395452e-04,3.558289691763460638e+01,4.592273667665430281e+01,1.460225398828699106e+01,2.297194736944425941e-02
1.221876022759667835e-01,2.275703645247006718e-04,3.555103504391415470e+01,4.587739342056138980e+01,1.458495592667587104e+01,2.295137529600548704e-02
1.110049347562409722e-01,2.066625533342499553e-04,3.551884408690528261e+01,4.583202226964432668e+01,1.456791963320597105e+01,2.293059099345967980e-02
1.008544235362722336e-01,1.876834672218218177e-04,3.548635791795268091e+01,4.578663013776886714e+01,1.455112220778869059e+01,2.290961630805447152e-02
9.164008808963743091e-02,1.704552275025250586e-04,3.545360726500750559e+01,4.574122326318975951e+01,1.453454284157620791e+01,2.288847105860097528e-02
8.327492743713807433e-02,1.548161849894006997e-04,3.542062000847056424e+01,4.569580726903765111e+01,1.451816261704379940e+01,2.286717322728592031e-02
7.568007236421632478e-02,1.406194863904493503e-04,3.538742144104121934e+01,4.565038722897036649e+01,1.450196434491903119e+01,2.284573912727543704e-02
6.878402617480587622e-02,1.277318639980620470e-04,3.535403449497474071e+01,4.560496773180254593e+01,1.448593242877680964e+01,2.282418354930113025e-02
6.252196971834877992e-02,1.160323347077965567e-04,3.532047996601257722e+01,4.555955292562344283e+01,1.447005271205116905e+01,2.280251990608915535e-02
5.683513953536531438e-02,1.054110444433866312e-04,3.528677671347109879e+01,4.551414655818403077e+01,1.445431234230190398e+01,2.278076036141262611e-02
5.167025682203873344e-02,9.576828422668596478e-05,3.525294183734682463e+01,4.546875201940512312e+01,1.443869965783255971e+01,2.275891594432405407e-02
4.697901248325291046e-02,8.701351042236138867e-05,3.521899084591038331e+01,4.542337237287866714e+01,1.442320407167363250e+01,2.273699665724812288e-02
4.271760108583748383e-02,7.906454551429663150e-05,3.518493780012298799e+01,4.537801039083043264e+01,1.440781597942810066e+01,2.271501156913010785e-02
3.884630144641946364e-02,7.184690787109477888e-05,3.515079543963570075e+01,4.533266858920246278e+01,1.439252668344792241e+01,2.269296889670784773e-02
3.532908965976545856e-02,6.529302263179473994e-05,3.511657531310588354e+01,4.528734924719342558e+01,1.437732829766827436e+01,2.267087608855887157e-02
3.213329643025100019e-02,5.934150364185449201e-05,3.508228789538254944e+01,4.524205442331645344e+01,1.436221366051748127e+01,2.264873990067790832e-02
2.922928886346363997e-02,5.393664225083089373e-05,3.504794268321880679e+01,4.519678598172369988e+01,1.434717627699435738e+01,2.262656645821299953e-02
2.659019008783554405e-02,4.902790929037168644e-05,3.501354828367924910e+01,4.515154561187775784e+01,1.433221026052243374e+01,2.260436131248724084e-02
2.419161712271642589e-02,4.456944050926539661e-05,3.497911250078599465e+01,4.510633484336971577e+01,1.431731027150109092e+01,2.258212949688183022e-02
2.201145227392450193e-02,4.051969475804424986e-05,3.494464240230988850e+01,4.506115506670989390e+01,1.430247147930598040e+01,2.255987556991897319e-02
2.002962707750113175e-02,3.684103064607843666e-05,3.491014439106879763e+01,4.501600754553327022e+01,1.428768951173677237e+01,2.253760366124628670e-02
1.822793424836383416e-02,3.349918497453539611e-05,3.487562427971757018e+01,4.497089341602332269e+01,1.427296038861006977e+01,2.251531751986569213e-02
1.658985057126869181e-02,3.046301231689946658e-05,3.484108734203562818e+01,4.492581370345449443e+01,1.425828049315788526e+01,2.249302054721623659e-02
1.510038323765379963e-02,2.770434976821190915e-05,3.480653834993900375e+01,4.488076934302952026e+01,1.424364656028655851e+01,2.247071582105342191e-02
1.374592394953378857e-02,2.519766201142367286e-05,3.477198162733019160e+01,4.483576118314278602e+01,1.422905563244086657e+01,2.244840613017682826e-02
1.251412264406656302e-02,2.291977200693338522e-05,3.473742109361706554e+01,4.479078999101169245e+01,1.421450502692946749e+01,2.242609400249697543e-02
1.139376797115071970e-02,2.084969449987499106e-05,3.470286029752048051e+01,4.474585646445186171e+01,1.419999231794233197e+01,2.240378172684320476e-02
1.037468337595441083e-02,1.896830942531393913e-05,3.466830246141277172e+01,4.470096122876590528e+01,1.418551529441218229e+01,2.238147138155416674e-02
9.447628815245946721e-03,1.725816214181332526e-05,3.463375051431723506e+01,4.465610484199871877e+01,1.417107193622331174e+01,2.235916485576087964e-02
8.604215807471695537e-03,1.570352352611189864e-05,3.459920710129594568e+01,4.461128781631848739e+01,1.415666042732927288e+01,2.233686385545264469e-02
7.836826827592981853e-03,1.429022243411551820e-05,3.456467461078316461e+01,4.456651062188643664e+01,1.414227913556347715e+01,2.231456992110548987e-02
7.138544819153521195e-03,1.300533407466995601e-05,3.453015521204910243e+01,4.452177367830130095e+01,1.412792657110760253e+01,2.229228445183633819e-02
6.503087398843552212e-03,1.183708808920711398e-05,3.449565087382274697e+01,4.447707736116345245e+01,1.411360137666372339e+01,2.227000871741584981e-02
5.924748784459638387e-03,1.077479566634415870e-05,3.446116337998198276e+01,4.443242200833475408e+01,1.409930231990347238e+01,2.224774386838992285e-02
5.398346005993524301e-03,9.808679712984668062e-06,3.442669435249979415e+01,4.438780791841667650e+01,1.408502827174870475e+01,2.222549095087597570e-02
4.919170772788999078e-03,8.929899153579859739e-06,3.439224525763832219e+01,4.434323536223974571e+01,1.407077821240884496e+01,2.220325091056371894e-02
4.482945612690929574e-03,8.130599368559797256e-06,3.435781740924425520e+01,4.429870459521972492e+01,1.405655124083640040e+01,2.218102459484722760e-02
4.085783975402219013e-03,7.403640483963711034e-06,3.432341199760520567e+01,4.425421584559168053e+01,1.404234653756133078e+01,2.215881277142666209e-02
3.724154356692663606e-03,6.742350909458885746e-06,3.428903011558025327e+01,4.420976930388253834e+01,1.402816333116321168e+01,2.213661614515293613e-02
3.394847309797858256e-03,6.140649480890721257e-06,3.425467275419823920e+01,4.416536513839561451e+01,1.401400091763016675e+01,2.211443535519798734e-02
3.094946217317343703e-03,5.593107240144999204e-06,3.422034080251714983e+01,4.412100350540624305e+01,1.399985867067825929e+01,2.209227097496983122e-02
2.821799881736922460e-03,5.094782880171341698e-06,3.418603506567971806e+01,4.407668454284897308e+01,1.398573601954598367e+01,2.207012352375231981e-02
2.572998584319024541e-03,4.641273704375041034e-06,3.415175626489663330e+01,4.403240837883635095e+01,1.397163245752780014e+01,2.204799346669920543e-02
2.346351424206785576e-03,4.228678694649382744e-06,3.411750504419818242e+01,4.398817513338608620e+01,1.395754753775839241e+01,2.202588121918894540e-02
2.139866753623282953e-03,3.853133122938652355e-06,3.408328201133637947e+01,4.394398488890721666e+01,1.394348080769636766e+01,2.200378717318430058e-02
1.951733598579766249e-03,3.511143926458509979e-06,3.404908771384763355e+01,4.389983771819232317e+01,1.392943185818634433e+01,2.198171168181185797e-02
1.780305076790378348e-03,3.199823374024942293e-06,3.401492262298015845e+01,4.385573370435339768e+01,1.391540035754212212e+01,2.195965504900862161e-02
1.624083553687600883e-03,2.916418677235574716e-06,3.398078717420614225e+01,4.381167291008476639e+01,1.390138598515029855e+01,2.193761755562951415e-02
1.481707015378704679e-03,2.658391723604180105e-06,3.394668176306012697e+01,4.376765538613413753e+01,1.388738844360444524e+01,2.191559945676840870e-02
1.351936508912859099e-03,2.423389161997280840e-06,3.391260674960682309e+01,4.372368117163911450e+01,1.387340745510899787e+01,2.189360098463949758e-02
1.233645008839153161e-03,2.209314524233984303e-06,3.387856245458993243e+01,4.367975030159733052e+01,1.385944277233921618e+01,2.187162234609802899e-02
1.125807244314985713e-03,2.014377365326168763e-06,3.384454915719844337e+01,4.363586281233509112e+01,1.384549418587599412e+01,2.184966372120288394e-02
1.027490329732672633e-03,1.836832360578859565e-06,3.381056711758193956e+01,4.359201872477267159e+01,1.383156148765288229e+01,2.182772527772650767e-02
9.378455159863523629e-04,1.675079731044593868e-06,3.377661657017950603e+01,4.354821805327449624e+01,1.381764448567830250e+01,2.180580716685791287e-02
8.561003438772184140e-04,1.527695868659830243e-06,3.374269772258131894e+01,4.350446080938088755e+01,1.380374300876925098e+01,2.178390952247066109e-02
7.815518296621300253e-04,1.393395845051743693e-06,3.370881075971249174e+01,4.346074700052847106e+01,1.378985690158910238e+01,2.176203246382017037e-02
7.135603203257853385e-04,1.271043469919380164e-06,3.367495584404613140e+01,4.341707663194848266e+01,1.377598602635837466e+01,2.174017609568216006e-02
6.515434217206617345e-04,1.159550590119254616e-06,3.364113312468278849e+01,4.337344970077036521e+01,1.376213024896644654e+01,2.171834051420433453e-02
5.949708473456026504e-04,1.057930721498873202e-06,3.360734273392636595e+01,4.332986620085884510e+01,1.374828944682260712e+01,2.169652580470100844e-02
5.433599963154312927e-04,9.653003339343869637e-07,3.357358478793405965e+01,4.328632612378424938e+01,1.373446350925425286e+01,2.167473204207283344e-02
4.962713491874088658e-04,8.808571068790937249e-07,3.353985938922852483e+01,4.324282945820915813e+01,1.372065233468232748e+01,2.165295929242641929e-02
4.533047427311068375e-04,8.038783885812821816e-07,3.350616662745170515e+01,4.319937619052213762e+01,1.370685583059150403e+01,2.163120761356077462e-02
4.140958597809363999e-04,7.336996143458768396e-07,3.347250658166713322e+01,4.315596630401013556e+01,1.369307391067608748e+01,2.160947705645158839e-02
3.783126197417722297e-04,6.697071083889291248e-07,3.343887932154218845e+01,4.311259977908991203e+01,1.367930649403079002e+01,2.158776766601367206e-02
3.456530879769013909e-04,6.113505550908549575e-07,3.340528490671083262e+01,4.306927659458975199e+01,1.366555350699338156e+01,2.156607948069079808e-02
3.158415413054042279e-04,5.581290969011795138e-07,3.337172338854143305e+01,4.302599672758024951e+01,1.365181488141943156e+01,2.154441253359554859e-02
2.886271816310810112e-04,5.095869972847698411e-07,3.333819481069732404e+01,4.298276015330777255e+01,1.363809055412231075e+01,2.152276685287082131e-02
2.637813527869222754e-04,4.653117649430941287e-07,3.330469920975526321e+01,4.293956684562976278e+01,1.362438046676417969e+01,2.150114246208884722e-02
2.410950692505026659e-04,4.249214671623560960e-07,3.327123661662317033e+01,4.289641677662775976e+01,1.361068456422107253e+01,2.147953938116524061e-02
2.203805646055507898e-04,3.880739376666952333e-07,3.323780705555248005e+01,4.285330991688534397e+01,1.359700279573016068e+01,2.145795762572226886e-02
2.014634808778394256e-04,3.544527820509366250e-07,3.320441054656024704e+01,4.281024623617960145e+01,1.358333511344928368e+01,2.143639720865113049e-02
1.841872690013906242e-04,3.237743115873247721e-07,3.317104710413949675e+01,4.276722570298178283e+01,1.356968147309277484e+01,2.141485813928005813e-02
1.684075469779381241e-04,2.957774512425490329e-07,3.313771673900698289e+01,4.272424828495740456e+01,1.355604183289312736e+01,2.139334042450166326e-02
1.539939647558224317e-04,2.702272190716422340e-07,3.310441945751433224e+01,4.268131394878110285e+01,1.354241615393421050e+01,2.137184406839310116e-02
1.408261003829361585e-04,2.469059075537855427e-07,3.307115526303346797e+01,4.263842266039603146e+01,1.352880439919115219e+01,2.135036907310959228e-02
1.287958340498813949e-04,2.256181639491071520e-07,3.303792415515678016e+01,4.259557438483296465e+01,1.351520653405353301e+01,2.132891543836857445e-02
1.178042421754649564e-04,2.061853691995604378e-07,3.300472613066232697e+01,4.255276908647856260e+01,1.350162252574398458e+01,2.130748316207227433e-02
1.077601985573941983e-04,1.884433344852448824e-07,3.297156118393021984e+01,4.251000672920577728e+01,1.348805234308216683e+01,2.128607224057627728e-02
