"CO2","kec","Flush","Time","Substrate"
44.7788428642436,0.269009319840348,21.3954298762615,17.8181818181818,"Alanin"
45.0163175605841,0.269009319802052,21.3823421845857,18.3131313131313,"Alanin"
45.2536469915491,0.269009319669107,21.3692624749758,18.8080808080808,"Alanin"
45.490831248801,0.269009319611587,21.3561907853325,19.3030303030303,"Alanin"
45.727870420236,0.269009319547627,21.3431270901796,19.7979797979798,"Alanin"
45.9647645940755,0.269009319486036,21.3300713868193,20.2929292929293,"Alanin"
46.2015138548772,0.269009319439213,21.3170236733405,20.7878787878788,"Alanin"
46.438118292553,0.269009319414311,21.3039839466652,21.2828282828283,"Alanin"
46.6745779964661,0.269009319405233,21.2909522004075,21.7777777777778,"Alanin"
46.9108930617544,0.269009319338338,21.2779284115911,22.2727272727273,"Alanin"
47.1470635715297,0.269009319280655,21.2649125918278,22.7676767676768,"Alanin"
47.383089614249,0.269009319236692,21.2519047373428,23.2626262626263,"Alanin"
47.6189712783692,0.269009319210954,21.2389048443578,23.7575757575758,"Alanin"
47.8547086523474,0.269009319207946,21.2259129090915,24.2525252525253,"Alanin"
48.0903018246404,0.269009319232177,21.2129289277593,24.7474747474747,"Alanin"
48.3257508837054,0.26900931928815,21.1999528965735,25.2424242424242,"Alanin"
48.5610559162924,0.269009319337175,21.1869848011884,25.7373737373737,"Alanin"
48.7962170091793,0.269009319341257,21.1740246274576,26.2323232323232,"Alanin"
49.0312342525181,0.269009319347804,21.1610723820956,26.7272727272727,"Alanin"
49.2661077345813,0.269009319356651,21.1481280601862,27.2222222222222,"Alanin"
49.5008375436412,0.269009319367635,21.1351916568133,27.7171717171717,"Alanin"
49.7354237679704,0.269009319380591,21.1222631670611,28.2121212121212,"Alanin"
49.9698664958413,0.269009319395356,21.1093425860138,28.7070707070707,"Alanin"
50.2041658155264,0.269009319411766,21.0964299087556,29.2020202020202,"Alanin"
50.4383218095201,0.269009319424965,21.083525129744,29.6969696969697,"Alanin"
50.6723345666276,0.269009319435221,21.0706282441238,30.1919191919192,"Alanin"
50.9062041768928,0.269009319443809,21.0577392471736,30.6868686868687,"Alanin"
51.1399307282195,0.269009319450267,21.0448581339399,31.1818181818182,"Alanin"
51.373514308512,0.269009319454131,21.0319848994696,31.6767676767677,"Alanin"
51.606955005674,0.269009319454937,21.0191195388096,32.1717171717172,"Alanin"
51.8402529076096,0.269009319452223,21.0062620470076,32.6666666666667,"Alanin"
52.0734081022228,0.269009319445526,20.9934124191112,33.1616161616162,"Alanin"
52.3064206685536,0.269009319445775,20.9805706534576,33.6565656565657,"Alanin"
52.5392906996182,0.269009319445937,20.9677367431934,34.1515151515152,"Alanin"
52.7720182832874,0.269009319445591,20.9549106833771,34.6464646464647,"Alanin"
53.0046035070743,0.269009319444775,20.9420924692,35.1414141414141,"Alanin"
53.2370464584925,0.26900931944353,20.929282095853,35.6363636363636,"Alanin"
53.4693472250554,0.269009319441894,20.9164795585275,36.1313131313131,"Alanin"
53.7015058942762,0.269009319439905,20.9036848524143,36.6262626262626,"Alanin"
53.9335225488641,0.269009319437807,20.8908979729724,37.1212121212121,"Alanin"
54.1653972606864,0.269009319436302,20.8781189162641,37.6161616161616,"Alanin"
54.3971301323346,0.269009319434788,20.8653476766403,38.1111111111111,"Alanin"
54.6287212509488,0.269009319433322,20.8525842493124,38.6060606060606,"Alanin"
54.8601707036695,0.269009319431957,20.8398286294922,39.1010101010101,"Alanin"
55.0914785776371,0.269009319430749,20.8270808123911,39.5959595959596,"Alanin"
55.3226449599919,0.269009319429752,20.8143407932206,40.0909090909091,"Alanin"
55.5536699378743,0.269009319429021,20.8016085671923,40.5858585858586,"Alanin"
55.7845535984246,0.26900931942861,20.7888841295175,41.0808080808081,"Alanin"
56.0152960287832,0.269009319428575,20.7761674754077,41.5757575757576,"Alanin"
56.2458973160905,0.26900931942897,20.7634586000742,42.0707070707071,"Alanin"
56.4763575474868,0.269009319429849,20.7507574987283,42.5656565656566,"Alanin"
56.7066768101125,0.269009319431268,20.7380641665813,43.0606060606061,"Alanin"
56.9368551900292,0.269009319433197,20.7253785988835,43.5555555555556,"Alanin"
57.1668927382049,0.269009319432844,20.7127007921562,44.0505050505051,"Alanin"
57.3967895706657,0.269009319432538,20.7000307405657,44.5454545454545,"Alanin"
57.6265457739637,0.269009319432286,20.6873684393446,45.040404040404,"Alanin"
57.8561614346509,0.269009319432097,20.6747138837257,45.5353535353535,"Alanin"
58.0856366392792,0.269009319431978,20.6620670689419,46.030303030303,"Alanin"
58.3149714744006,0.26900931943194,20.6494279902259,46.5252525252525,"Alanin"
58.544166026567,0.269009319431989,20.6367966428104,47.020202020202,"Alanin"
58.7732203823304,0.269009319432135,20.6241730219284,47.5151515151515,"Alanin"
59.0021346282428,0.269009319432386,20.6115571228125,48.010101010101,"Alanin"
59.2309088508561,0.26900931943275,20.5989489406955,48.5050505050505,"Alanin"
59.4595431367222,0.269009319433236,20.5863484708101,49,"Alanin"
