"S","CO2","DNA","Flush","Time"
1.34558982830529,28.6291586535303,1.51915796329298,11.4548362429333,6.73400673400673
1.34516653912394,28.7065651687035,1.51737504286886,11.4413925708557,6.81818181818182
1.34479276627926,28.7838581475163,1.51559360513926,11.4279600786709,6.9023569023569
1.3444626720024,28.8610403675281,1.5138137209782,11.4145393007867,6.98653198653198
1.34417110867375,28.9381142904234,1.51203545259155,11.4011307062513,7.07070707070707
1.34391354295252,29.0150820967259,1.51025885447021,11.3877347059398,7.15488215488215
1.34368597667002,29.0919457219942,1.50848397438394,11.3743516600484,7.23905723905724
1.34348488762881,29.1687068839082,1.5067108541251,11.360981883702,7.32323232323232
1.34330716928005,29.2453671098693,1.50493953026651,11.347625652669,7.4074074074074
1.34315008316997,29.3219277587572,1.50317003475892,11.3342832078662,7.49158249158249
1.34301121402355,29.3983900414807,1.50140239549527,11.3209547596133,7.57575757575757
1.34288843099779,29.474755038705,1.49963663679754,11.3076404913043,7.65993265993266
1.3427798561776,29.5510237152652,1.49787277981251,11.2943405623913,7.74410774410774
1.34268383147356,29.627196935311,1.49611084292773,11.281055111521,7.82828282828283
1.3425988941486,29.7032754735035,1.49435084207892,11.2677842588528,7.91245791245791
1.34252375298338,29.7792600259197,1.49259279104951,11.2545281083173,7.99663299663299
1.34245726882308,29.8551512189518,1.490836701715,11.2412867494587,8.08080808080808
1.34239843578751,29.9309496179039,1.48908258427906,11.2280602592155,8.16498316498316
1.34234636613458,30.0066557339164,1.48733044746375,11.2148487033538,8.24915824915825
1.34230027579731,30.082270030583,1.48558029869117,11.2016521378385,8.33333333333333
