"CO2","DNA","Time","Treatment"
93.2638499493038,5.33731216357726,1.41292442497262,"Soil"
94.9105017710417,5.39297470572264,1.42935377875137,"Soil"
96.5740883858098,5.44920952584982,1.44578313253012,"Soil"
98.2547352283399,5.50602082613179,1.46221248630888,"Soil"
99.9525540532928,5.56341233516662,1.47864184008763,"Soil"
101.667632809006,5.62138695830181,1.49507119386638,"Soil"
103.400024378266,5.6799463888356,1.51150054764513,"Soil"
105.149723864595,5.73909032361662,1.52792990142388,"Soil"
106.916624503527,5.7988149404163,1.54435925520263,"Soil"
108.700426701345,5.85910975634056,1.56078860898138,"Soil"
110.500415921018,5.91994995609985,1.57721796276014,"Soil"
112.31478990763,5.98127315319073,1.59364731653889,"Soil"
114.137636960006,6.04287500699724,1.61007667031764,"Soil"
115.907885442786,6.10264556070769,1.62650602409639,"Soil"
