"S","CO2","PLFA","Time"
0.355368545851866,3.86312942375571,0.298017804974531,1.75757575757576
0.351622760226301,3.87789800659209,0.297925998045167,1.77777777777778
0.348151142300993,3.89264281176455,0.297832105661454,1.7979797979798
0.344935870010696,3.90736499296533,0.297736266651324,1.81818181818182
0.341960416119634,3.92206561944684,0.297638609761589,1.83838383838384
0.339209445586349,3.93674568277426,0.297539254456525,1.85858585858586
0.336668712434487,3.95140610360735,0.297438311720341,1.87878787878788
0.334324978862616,3.96604773701582,0.297335884686619,1.8989898989899
0.33216593105808,3.98067137800988,0.297232069293428,1.91919191919192
0.330180105063921,3.9952777664069,0.297126954860231,1.93939393939394
0.32835682453775,4.00986759091295,0.297020624572286,1.95959595959596
0.326686134066486,4.02444149349806,0.296913155999614,1.97979797979798
0.325158747022396,4.03900007280969,0.296804621502865,2
